                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                0.98539,                 4.1148,                0.47851,                0.81173,                 1.2286,                0.80168,                0.76364,                0.80586,                0.56131,                0.76208,                0.81536,                 0.7452,                0.49558,                  1.163,                 3.7148,                0.19157,                0.67393,                 1.1471,              0.0016084,              0.0016084,              0.0016084
                     86,                0.99249,                 4.1633,                0.47375,                0.81109,                 1.2287,                0.82523,                0.77274,                0.81114,                0.55748,                0.74163,                    0.8,                0.76283,                0.51255,                  1.205,                 3.6904,                0.18872,                 0.6625,                  1.163,              0.0015085,              0.0015085,              0.0015085
                     87,                 1.0362,                  4.245,                0.46706,                0.81488,                 1.2586,                 0.7891,                0.74836,                 0.7946,                0.55617,                0.74251,                0.83893,                0.76598,                0.50959,                 1.1129,                   3.68,                0.19037,                0.65813,                 1.1192,              0.0014086,              0.0014086,              0.0014086
                     88,                0.96547,                 4.0798,                0.46388,                0.79528,                 1.2246,                0.76902,                0.76364,                0.80481,                0.59471,                0.75955,                    0.8,                 0.7685,                 0.5107,                 1.0614,                 3.6534,                0.18868,                0.67842,                 1.0992,              0.0013087,              0.0013087,              0.0013087
                     89,                 1.0332,                 4.3143,                 0.4957,                0.82197,                 1.2629,                0.80549,                0.72727,                0.79621,                0.56923,                 0.7622,                0.81591,                0.74664,                0.50271,                 1.1568,                 3.6287,                 0.1898,                0.69215,                 1.1337,              0.0012088,              0.0012088,              0.0012088
                     90,                0.98556,                 4.1374,                0.43621,                0.77388,                  1.205,                0.78279,                0.74545,                0.79231,                0.57149,                0.73012,                0.78708,                0.73204,                 0.5072,                 1.1179,                 3.6146,                0.18669,                0.69642,                 1.1108,              0.0011089,              0.0011089,              0.0011089
                     91,                0.81995,                 4.2826,                0.22028,                 0.5767,                 1.1476,                0.81902,                0.74545,                0.79332,                0.56284,                0.70679,                0.78896,                0.71059,                0.51392,                 1.0844,                 3.5939,                0.18163,                0.67654,                 1.1023,               0.001009,               0.001009,               0.001009
                     92,                0.82471,                 4.1178,                0.21879,                0.57248,                 1.1346,                0.84792,                0.72727,                0.80125,                0.58682,                0.71988,                 0.7944,                0.74938,                0.52346,                  1.078,                 3.5932,                 0.1736,                0.66274,                 1.1037,              0.0009091,              0.0009091,              0.0009091
                     93,                0.78797,                 4.1107,                0.21693,                0.53818,                 1.1018,                0.86118,                0.72727,                0.79539,                0.59655,                0.70006,                0.80635,                0.75517,                0.53659,                 1.0087,                  3.576,                0.16785,                0.66042,                 1.0833,              0.0008092,              0.0008092,              0.0008092
                     94,                0.81706,                 4.1702,                0.20621,                0.53268,                  1.112,                0.85088,                0.70909,                0.79786,                0.56705,                0.70211,                    0.8,                0.73557,                 0.5179,                 1.0947,                 3.5273,                0.16296,                0.64634,                 1.1272,              0.0007093,              0.0007093,              0.0007093
