                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                0.69356,                 5.0674,                0.36227,                0.57361,                0.95843,                0.75582,                0.96364,                0.85064,                0.66616,                0.70394,                0.52727,                 0.5172,                0.37937,                 0.8469,                 7.1265,                 0.1165,                0.62784,                 1.0024,               0.000317,               0.000317,               0.000317
                     87,                0.69132,                 4.9601,                0.37709,                0.58366,                0.95416,                0.77101,                0.98182,                0.85808,                0.67999,                0.65684,                0.52727,                0.48181,                0.37725,                0.77627,                 6.6958,                0.11534,                0.60895,                0.97809,              0.0002972,              0.0002972,              0.0002972
                     88,                0.69022,                 5.0079,                0.36954,                0.58224,                0.97096,                0.79161,                0.98182,                0.86931,                0.68346,                0.66084,                0.54545,                0.49571,                0.37054,                0.79279,                 6.5704,                0.11577,                0.58399,                0.98204,              0.0002774,              0.0002774,              0.0002774
                     89,                0.68311,                 5.0063,                0.39231,                 0.5789,                0.97656,                0.79076,                0.98182,                0.86297,                0.69021,                0.66926,                0.56364,                0.50507,                0.38206,                0.77004,                 6.8234,                 0.1172,                0.57652,                0.97309,              0.0002576,              0.0002576,              0.0002576
                     90,                0.67232,                 4.7896,                0.33844,                0.56686,                 0.9457,                0.78016,                0.98182,                0.85477,                0.68957,                0.69906,                0.52727,                0.52018,                0.39706,                0.77755,                 7.1946,                0.11973,                0.56391,                0.97829,              0.0002378,              0.0002378,              0.0002378
                     91,                  0.567,                 5.1831,                0.15328,                0.45493,                0.87469,                0.78065,                0.98182,                0.84887,                0.67376,                 0.6951,                 0.4975,                0.50838,                0.38619,                0.75921,                 7.1495,                0.11524,                0.56452,                 0.9766,               0.000218,               0.000218,               0.000218
                     92,                0.56098,                  5.048,                0.14503,                0.46596,                0.88912,                0.77128,                  0.981,                0.85243,                0.67912,                0.69054,                    0.6,                0.56197,                0.38557,                0.76825,                 7.2111,                0.10635,                0.56511,                0.97434,              0.0001982,              0.0001982,              0.0001982
                     93,                0.55085,                 5.0884,                0.13558,                0.46051,                0.87159,                0.76917,                0.96941,                0.85104,                0.68728,                0.64887,                0.57127,                0.50346,                0.38963,                0.76894,                  7.284,                0.10318,                0.57316,                0.96897,              0.0001784,              0.0001784,              0.0001784
                     94,                0.54092,                 4.8548,                0.11576,                0.44906,                0.87357,                0.76894,                0.96818,                0.84756,                0.68245,                 0.6219,                    0.6,                0.50441,                0.38573,                0.75686,                 7.2163,                0.09536,                0.57385,                0.96431,              0.0001586,              0.0001586,              0.0001586
                     95,                0.53759,                 4.9639,                0.11674,                0.43571,                0.86552,                0.77138,                0.98156,                0.85172,                0.68695,                0.66038,                0.53036,                0.52117,                0.40074,                0.74791,                 7.1596,                0.08935,                0.58088,                 0.9607,              0.0001388,              0.0001388,              0.0001388
                     96,                0.52487,                 4.8999,                0.11466,                0.43556,                0.87134,                0.76861,                0.98182,                 0.8488,                 0.6908,                0.68008,                0.58182,                0.53763,                0.41149,                0.74099,                 7.1578,                0.08375,                0.56932,                0.95371,               0.000119,               0.000119,               0.000119
                     97,                0.53362,                 4.9519,                0.10617,                0.44098,                0.86603,                0.77795,                0.98182,                0.85738,                0.69591,                0.69648,                    0.6,                0.56012,                0.39802,                0.74213,                 7.1388,                0.07897,                0.56684,                0.95417,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.51524,                 4.9129,                 0.0961,                0.43058,                0.86132,                0.78013,                0.98182,                0.85536,                0.69179,                0.63951,                    0.6,                0.53241,                 0.3927,                 0.7363,                 7.1394,                0.07598,                0.55931,                0.95534,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.51789,                  4.947,                0.10191,                0.43489,                0.86869,                0.78174,                0.97689,                0.86006,                 0.6899,                0.70785,                0.52727,                 0.5091,                0.40215,                0.73979,                 7.1128,                0.07301,                0.56746,                0.96184,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.53497,                 4.9361,                 0.0983,                0.44337,                0.87588,                0.78204,                 0.9786,                0.86048,                0.69047,                0.70533,                0.52727,                0.50922,                0.40465,                0.74223,                  7.113,                0.07186,                0.56564,                0.96273,               3.98e-05,               3.98e-05,               3.98e-05
