                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.77882,                 3.8426,                 0.2422,                0.63176,                0.98195,                0.85521,                0.98182,                 0.9571,                0.78413,                0.76019,                0.87273,                0.79255,                0.32069,                0.74062,                 3.2522,                0.07816,                 0.5538,                0.97767,               0.001142,               0.001142,               0.001142
                     67,                0.77991,                 4.1546,                0.24986,                0.62863,                0.98938,                0.86882,                0.96336,                0.95542,                0.77187,                0.81478,                0.89091,                0.85201,                0.32549,                 0.7396,                 3.1476,                0.07556,                0.55585,                 0.9771,              0.0011288,              0.0011288,              0.0011288
                     68,                0.77451,                 4.0959,                0.25575,                0.62561,                 1.0001,                0.86581,                0.92727,                 0.9535,                0.78633,                0.81395,                0.87273,                0.84518,                0.32397,                0.75851,                 3.2241,                0.07856,                0.59983,                0.96391,              0.0011156,              0.0011156,              0.0011156
                     69,                0.78525,                 3.9667,                0.23647,                 0.6396,                0.99178,                0.86324,                0.94545,                 0.9464,                0.78634,                 0.7966,                0.87273,                 0.8264,                0.32711,                0.70828,                  3.153,                0.06942,                 0.5871,                0.95339,              0.0011024,              0.0011024,              0.0011024
                     70,                0.77453,                 3.9603,                0.25962,                 0.6295,                0.98396,                0.85438,                0.94545,                0.93857,                0.76043,                0.73302,                0.87273,                0.80396,                0.29421,                0.78886,                 3.3487,                0.07408,                0.57378,                0.98608,              0.0010892,              0.0010892,              0.0010892
                     71,                0.79039,                 3.8564,                0.24216,                0.61542,                 1.0101,                0.89651,                0.89091,                0.93454,                0.79698,                0.84106,                0.83636,                0.82164,                0.37591,                0.74158,                 3.0868,                0.07425,                0.56498,                0.96874,               0.001076,               0.001076,               0.001076
                     72,                0.77584,                 3.8906,                0.23323,                0.63048,                 1.0046,                0.87927,                 0.9269,                0.94789,                0.75958,                0.80339,                0.85455,                0.82855,                 0.3405,                0.80162,                 3.1051,                0.07203,                0.55139,                0.99334,              0.0010628,              0.0010628,              0.0010628
                     73,                0.78272,                 3.9644,                0.23028,                0.60824,                0.99261,                0.89814,                0.90909,                0.95337,                0.77283,                0.84377,                0.85455,                0.82849,                0.38718,                0.78617,                 2.9597,                0.07264,                0.54095,                0.98397,              0.0010496,              0.0010496,              0.0010496
                     74,                0.76042,                 3.9239,                0.21706,                0.61401,                 0.9937,                0.90246,                0.94545,                0.95998,                0.78423,                0.84508,                0.89091,                0.84998,                 0.3749,                0.78499,                 3.0728,                0.07311,                0.52143,                0.98032,              0.0010364,              0.0010364,              0.0010364
                     75,                 0.8132,                 4.1985,                0.25076,                0.64606,                 1.0199,                0.91215,                0.94396,                0.94962,                0.75982,                0.82448,                0.85407,                0.77624,                0.30996,                0.72523,                 3.1598,                0.06709,                 0.5826,                0.95928,              0.0010232,              0.0010232,              0.0010232
                     76,                 0.8009,                 3.9803,                0.22967,                0.63235,                 1.0017,                0.89133,                0.92727,                0.92933,                0.76811,                0.83839,                0.87273,                0.82096,                 0.3368,                0.72788,                 3.1678,                0.06496,                 0.5517,                0.96446,                0.00101,                0.00101,                0.00101
                     77,                0.75167,                 4.1291,                0.23786,                0.62423,                0.98665,                0.86322,                0.96364,                0.93375,                0.76323,                0.79778,                0.89091,                0.80146,                0.34857,                0.78174,                 3.1236,                0.06232,                0.55454,                0.98489,              0.0009968,              0.0009968,              0.0009968
                     78,                0.78884,                 3.9067,                0.22995,                0.62229,                 1.0024,                0.83854,                0.96364,                0.89378,                0.74407,                0.78992,                    0.8,                0.73261,                0.32598,                0.72353,                 3.2015,                0.06561,                0.59435,                 0.9524,              0.0009836,              0.0009836,              0.0009836
                     79,                0.75885,                 3.7146,                0.22325,                0.60227,                0.99521,                0.85226,                0.96364,                0.91962,                0.77698,                0.83522,                0.83636,                0.81239,                0.38045,                0.72746,                 3.1307,                0.06496,                0.57471,                0.95432,              0.0009704,              0.0009704,              0.0009704
                     80,                0.78895,                 3.9655,                0.24642,                0.61023,                 1.0156,                0.86628,                0.94236,                0.93044,                 0.7814,                0.81824,                0.83636,                0.80575,                0.38797,                0.69202,                 3.1221,                0.06639,                0.55931,                  0.935,              0.0009572,              0.0009572,              0.0009572
                     81,                0.74822,                 3.8341,                0.21791,                0.60405,                0.97349,                0.85354,                0.96364,                0.94878,                0.79412,                0.79383,                0.89091,                0.84847,                0.36973,                0.71833,                 3.1607,                0.06565,                0.55273,                0.96485,               0.000944,               0.000944,               0.000944
                     82,                0.75518,                 3.6563,                0.20382,                0.60198,                0.99418,                0.86189,                0.98182,                0.95117,                0.80363,                0.80147,                0.90909,                0.84497,                0.39589,                 0.7477,                 3.0436,                0.06525,                0.55261,                0.97891,              0.0009308,              0.0009308,              0.0009308
                     83,                0.74103,                 3.8117,                0.22577,                 0.6071,                0.99376,                 0.8709,                 0.9812,                0.94762,                0.78799,                0.82242,                0.92727,                  0.863,                0.37631,                 0.7283,                 3.0076,                0.06388,                0.49795,                0.96708,              0.0009176,              0.0009176,              0.0009176
                     84,                0.74785,                 3.7163,                0.23051,                0.58625,                0.99787,                0.85358,                0.96364,                0.93624,                0.78672,                0.78853,                0.89091,                 0.8453,                0.38503,                0.70621,                 3.0557,                0.06093,                 0.5202,                0.94437,              0.0009044,              0.0009044,              0.0009044
                     85,                 0.7234,                 3.8804,                0.20389,                0.57572,                0.97316,                0.85482,                0.96352,                0.93162,                0.78072,                0.80593,                0.90909,                0.83509,                0.34644,                0.71983,                 3.1561,                0.05776,                0.54763,                0.95051,              0.0008912,              0.0008912,              0.0008912
                     86,                0.74508,                 4.0527,                0.20199,                0.60069,                0.97361,                0.86624,                0.94206,                0.91346,                0.75636,                0.81612,                0.88771,                0.80841,                0.36262,                0.72012,                 2.9255,                0.05726,                0.57838,                0.94492,               0.000878,               0.000878,               0.000878
                     87,                0.73319,                 3.7217,                0.21407,                0.57297,                0.96618,                 0.8341,                0.96364,                0.93782,                0.77457,                0.78449,                0.90909,                0.85073,                 0.3906,                0.70909,                 2.8726,                0.06033,                0.59126,                0.94457,              0.0008648,              0.0008648,              0.0008648
                     88,                0.73876,                 3.8616,                0.20574,                0.59163,                0.98717,                0.85532,                0.94545,                0.94966,                0.79067,                0.80392,                0.89091,                0.84349,                0.40066,                0.70494,                  2.934,                0.05625,                0.56758,                0.95853,              0.0008516,              0.0008516,              0.0008516
                     89,                 0.7388,                 3.7107,                0.22143,                 0.5947,                0.99554,                0.85479,                0.96364,                0.94856,                0.79242,                 0.8062,                0.90909,                0.85941,                0.39552,                0.78358,                 2.9089,                0.05854,                0.55274,                0.97775,              0.0008384,              0.0008384,              0.0008384
                     90,                0.73858,                 3.5825,                0.19711,                0.57161,                0.96837,                0.83596,                0.94545,                0.91895,                 0.7567,                0.78749,                0.89091,                0.82109,                0.38799,                  0.741,                 2.8886,                0.05784,                0.60341,                0.98786,              0.0008252,              0.0008252,              0.0008252
                     91,                0.74499,                 3.5805,                0.19807,                0.59469,                0.98285,                0.87887,                0.92727,                0.92925,                0.75025,                0.82621,                0.87273,                0.85672,                0.38747,                0.78224,                  2.977,                0.05411,                0.60569,                0.99127,               0.000812,               0.000812,               0.000812
                     92,                 0.7478,                 3.6964,                0.21795,                0.59438,                0.98631,                0.83744,                0.96364,                0.93099,                0.75807,                0.78919,                0.90909,                0.84123,                0.38549,                0.74245,                 2.8896,                0.05116,                0.56599,                0.97386,              0.0007988,              0.0007988,              0.0007988
